track,frame_idx,instance.score,Base_AT.x,Base_AT.y,Base_AT.score,Leaf_1E.x,Leaf_1E.y,Leaf_1E.score,Leaf_2I.x,Leaf_2I.y,Leaf_2I.score,Leaf_3I.x,Leaf_3I.y,Leaf_3I.score,Leaf_4E.x,Leaf_4E.y,Leaf_4E.score
1,4939,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,4939,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,4939,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,4939,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5020,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5020,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5020,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5020,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5100,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5100,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5100,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5100,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5181,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5181,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5181,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5181,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5261,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5261,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5261,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
4,5261,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
1,5341,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5341,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5341,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5341,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5422,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5422,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5422,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5422,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5502,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5502,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5502,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5502,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5583,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5583,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5583,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5583,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5664,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5664,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5664,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5664,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5745,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5745,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5745,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5745,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5825,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5825,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5825,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5825,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5906,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5906,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5906,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5906,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,5986,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,5986,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,5986,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,5986,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6066,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6066,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6066,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,6066,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6147,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6147,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1246.7864927390174,1232.8155693135723,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6147,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,6147,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6227,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6227,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6227,,3113.6400175145027,1413.7499811282241,,2824.8667465759954,1303.4373981887738,,2913.83793564993,1309.9046533788169,,3166.0602258469244,1293.7261934637736,,3334.367972781529,1352.2056132381513,
4,6227,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6308,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6308,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6308,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6308,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6389,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6389,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6389,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6389,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6470,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6470,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6470,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6470,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6550,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6550,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6550,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6550,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6630,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6630,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6630,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6630,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6711,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6711,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6711,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6711,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6791,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6791,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6791,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6791,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6872,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6872,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6872,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6872,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,6952,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,6952,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,6952,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,6952,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,7033,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7033,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,7033,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7033,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,7114,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7114,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,7114,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7114,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,7194,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7194,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,7194,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7194,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,7275,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7275,,1514.0415231606748,1457.112590914925,,1167.4514391732382,1370.890346745865,,1232.3322894767844,1252.0878403298839,,1484.554579673776,1312.9984644800834,,1580.591310297209,1366.6598165003843,
3,7275,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7275,,2564.6909653970815,1440.8079232512227,,2198.1343334825324,1355.7150429158955,,2424.553179740913,1294.1263066871152,,2583.799798196849,1278.4091121673964,,2731.2572896002766,1285.837973607382,
1,7355,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7355,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
