track,frame_idx,instance.score,Base_AT.x,Base_AT.y,Base_AT.score,Leaf_1E.x,Leaf_1E.y,Leaf_1E.score,Leaf_2I.x,Leaf_2I.y,Leaf_2I.score,Leaf_3I.x,Leaf_3I.y,Leaf_3I.score,Leaf_4E.x,Leaf_4E.y,Leaf_4E.score
3,7355,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7355,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7435,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7435,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7435,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7435,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7517,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7517,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7517,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7517,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7597,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7597,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7597,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7597,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7678,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7678,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7678,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7678,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7759,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7759,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7759,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7759,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7840,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7840,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7840,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7840,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,7920,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,7920,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,7920,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,7920,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8001,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8001,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8001,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8001,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8081,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8081,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8081,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8081,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8161,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8161,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8161,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8161,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8242,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8242,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8242,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8242,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8322,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8322,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8322,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8322,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8403,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8403,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8403,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8403,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8484,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8484,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8484,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8484,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8564,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8564,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8564,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8564,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8645,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8645,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8645,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8645,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8725,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8725,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8725,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8725,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8806,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8806,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8806,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8806,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8886,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8886,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8886,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8886,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,8967,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,8967,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,8967,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,8967,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9048,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9048,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9048,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9048,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9129,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9129,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9129,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9129,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9210,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9210,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9210,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9210,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9290,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9290,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9290,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9290,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9370,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9370,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9370,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9370,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9451,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9451,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9451,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9451,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9531,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9531,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9531,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9531,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9612,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9612,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9612,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9612,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9693,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9693,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9693,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9693,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
1,9773,,931.0553249172617,1413.749981128225,,767.5518155847813,1361.2542112377078,,895.0675466913362,1256.9059080839606,,1060.5646173149307,1317.816532234162,,1127.6929414138967,1381.1140197626164,
2,9773,,1466.191269197092,1466.1018351690263,,1155.5330476240233,1366.9775215827249,,1246.857185476264,1286.3059542733454,,1467.4867415530425,1331.6060225846932,,1568.2228477430535,1371.3926061643633,
3,9773,,3136.3133069025735,1417.5968017530222,,2852.509789023883,1344.8676609520498,,2986.4537481237257,1331.6060225846932,,3184.2743071070654,1317.4317725628844,,3320.9005426947006,1362.7010043807286,
4,9773,,2553.101873633994,1421.6110966408996,,2212.5409570990687,1360.0725462409182,,2409.9708953679437,1307.5156838143039,,2577.1809497352824,1283.626406291798,,2764.5453492578126,1348.3787839506012,
